month,day,AHU: Supply Air Temperature,AHU: Supply Air Temperature Heating Set Point,AHU: Supply Air Temperature Cooling Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Supply Air Fan Status,AHU: Supply Air Fan Speed Control Signal,AHU: Outdoor Air Damper Control Signal  ,AHU: Return Air Damper Control Signal,AHU: Exhaust Air Damper Control Signal    ,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,Occupancy Mode Indicator,Fault Detection Ground Truth
9,11,72.58,,,69.72,77.43,75.11,1,0.1,0,1,-0.04,0,0.21,0,1
9,11,72.58,,,69.68,77.44,75.1,1,0.1,0,1,-0.04,0,0.21,0,1
9,11,72.6,,,69.64,77.42,75.08,1,0.1,0,1,-0.04,0,0.21,0,1
9,11,72.6,,,69.6,77.42,75.09,1,0.1,0,1,-0.04,0,0.21,0,1
9,11,72.6,,,69.59,77.42,75.07,1,0.1,0,1,-0.04,0,0.21,0,1
9,11,72.62,,,69.55,77.42,75.06,1,0.1,0,1,-0.04,0,0.21,0,1
9,11,72.63,,,69.52,77.41,75.07,1,0.1,0,1,-0.04,0,0.21,0,1
9,11,72.63,,,69.49,77.41,75.07,1,0.1,0,1,-0.04,0,0.21,0,1
9,11,72.63,,,69.45,77.41,75.06,1,0.1,0,1,-0.04,0,0.21,0,1
9,11,72.64,,,69.42,77.41,75.07,1,0.1,0,1,-0.04,0,0.21,0,1
9,11,72.66,,,69.4,77.41,75.06,1,0.1,0,1,-0.04,0,0.21,0,1
9,11,72.66,,,69.35,77.41,75.07,1,0.1,0,1,-0.04,0,0.21,0,1
9,11,72.66,,,69.31,77.41,75.07,1,0.1,0,1,-0.04,0,0.21,0,1
9,11,72.67,,,69.27,77.4,75.06,1,0.1,0,1,-0.04,0,0.2,0,1
9,11,72.68,,,69.24,77.4,75.06,1,0.1,0,1,-0.04,0,0.2,0,1
9,11,72.7,,,69.19,77.41,75.05,1,0.1,0,1,-0.04,0,0.2,0,1
9,11,72.69,,,69.13,77.4,75.04,1,0.1,0,1,-0.04,0,0.2,0,1
9,11,72.7,,,69.1,77.39,75.03,1,0.1,0,1,-0.04,0,0.2,0,1
9,11,72.71,,,69.07,77.39,75.03,1,0.1,0,1,-0.04,0,0.2,0,1
9,11,72.71,,,69.02,77.39,75.02,1,0.1,0,1,-0.04,0,0.2,0,1
9,11,72.71,,,68.98,77.37,75.01,1,0.1,0,1,-0.04,0,0.2,0,1
9,11,72.73,,,68.94,77.38,75.01,1,0.1,0,1,-0.04,0,0.2,0,1
9,11,72.73,,,68.89,77.39,75.01,1,0.1,0,1,-0.04,0,0.2,0,1
9,11,72.73,,,68.84,77.4,75.01,1,0.1,0,1,-0.04,0,0.2,0,1
9,11,72.73,,,68.81,77.39,75.01,1,0.1,0,1,-0.04,0,0.2,0,1
9,11,72.73,,,68.8,77.39,75.01,1,0.1,0,1,-0.04,0,0.2,0,1
9,11,72.76,,,68.78,77.39,75.01,1,0.1,0,1,-0.04,0,0.19,0,1
9,11,72.76,,,68.71,77.39,75.01,1,0.1,0,1,-0.04,0,0.2,0,1
9,11,72.76,,,68.68,77.38,75.02,1,0.1,0,1,-0.04,0,0.19,0,1
9,11,72.76,,,68.65,77.4,75.03,1,0.1,0,1,-0.04,0,0.19,0,1
9,11,72.73,,,68.63,77.38,75.02,1,0.1,0,1,-0.04,0,0.2,0,1
9,11,72.71,,,68.59,77.39,75.02,1,0.1,0,1,-0.04,0,0.2,0,1
9,11,72.66,,,68.57,77.4,75.03,1,0.1,0,1,-0.04,0,0.2,0,1
9,11,72.63,,,68.53,77.42,75.04,1,0.1,0,1,-0.04,0,0.2,0,1
9,11,72.59,,,68.52,77.41,75.05,1,0.1,0,1,-0.04,0,0.2,0,1
9,11,72.56,,,68.51,77.42,75.04,1,0.1,0,1,-0.04,0,0.2,0,1
9,11,72.52,,,68.52,77.42,75.05,1,0.1,0,1,-0.04,0,0.21,0,1
9,11,72.49,,,68.54,77.42,75.07,1,0.1,0,1,-0.04,0,0.21,0,1
9,11,72.47,,,68.55,77.43,75.09,1,0.1,0,1,-0.04,0,0.21,0,1
9,11,72.44,,,68.57,77.44,75.1,1,0.1,0,1,-0.04,0,0.21,0,1
9,11,72.42,,,68.62,77.45,75.1,1,0.1,0,1,-0.04,0,0.21,0,1
9,11,72.39,,,68.64,77.47,75.12,1,0.1,0,1,-0.04,0,0.21,0,1
9,11,72.37,,,68.63,77.47,75.13,1,0.1,0,1,-0.04,0,0.21,0,1
9,11,72.35,,,68.65,77.46,75.13,1,0.1,0,1,-0.04,0,0.22,0,1
9,11,72.35,,,68.63,77.45,75.13,1,0.1,0,1,-0.04,0,0.22,0,1
9,11,72.33,,,68.6,77.45,75.13,1,0.1,0,1,-0.04,0,0.22,0,1
9,11,72.31,,,68.61,77.45,75.14,1,0.1,0,1,-0.04,0,0.22,0,1
9,11,72.3,,,68.62,77.48,75.15,1,0.1,0,1,-0.04,0,0.22,0,1
9,11,72.28,,,68.59,77.49,75.16,1,0.1,0,1,-0.04,0,0.22,0,1
9,11,72.27,,,68.58,77.49,75.16,1,0.1,0,1,-0.04,0,0.22,0,1
9,11,72.26,,,68.56,77.5,75.17,1,0.1,0,1,-0.04,0,0.22,0,1
9,11,72.25,,,68.54,77.5,75.17,1,0.1,0,1,-0.04,0,0.22,0,1
9,11,72.25,,,68.5,77.51,75.18,1,0.1,0,1,-0.04,0,0.23,0,1
9,11,72.24,,,68.47,77.51,75.18,1,0.1,0,1,-0.04,0,0.22,0,1
9,11,72.24,,,68.42,77.53,75.18,1,0.1,0,1,-0.04,0,0.22,0,1
9,11,72.23,,,68.39,77.53,75.19,1,0.1,0,1,-0.04,0,0.23,0,1
9,11,72.23,,,68.36,77.53,75.19,1,0.1,0,1,-0.04,0,0.23,0,1
9,11,72.21,,,68.36,77.52,75.2,1,0.1,0,1,-0.04,0,0.23,0,1
9,11,72.22,,,68.34,77.54,75.2,1,0.1,0,1,-0.04,0,0.23,0,1
9,11,72.21,,,68.31,77.54,75.21,1,0.1,0,1,-0.04,0,0.23,0,1
9,11,72.21,,,68.34,77.53,75.21,1,0.1,0,1,-0.04,0,0.23,0,1
9,11,72.22,,,68.41,77.56,75.21,1,0.1,0,1,-0.04,0,0.23,0,1
9,11,72.21,,,68.46,77.55,75.23,1,0.1,0,1,-0.04,0,0.23,0,1
9,11,72.22,,,68.59,77.55,75.24,1,0.1,0,1,-0.04,0,0.23,0,1
9,11,72.23,,,68.57,77.56,75.23,1,0.1,0,1,-0.04,0,0.23,0,1
9,11,72.23,,,68.56,77.54,75.23,1,0.1,0,1,-0.04,0,0.23,0,1
9,11,72.25,,,68.55,77.57,75.23,1,0.1,0,1,-0.04,0,0.23,0,1
9,11,72.28,,,68.53,77.57,75.24,1,0.1,0,1,-0.04,0,0.23,0,1
9,11,72.29,,,68.5,77.58,75.25,1,0.1,0,1,-0.04,0,0.23,0,1
9,11,72.33,,,68.48,77.59,75.25,1,0.1,0,1,-0.04,0,0.23,0,1
9,11,72.34,,,68.47,77.6,75.25,1,0.1,0,1,-0.04,0,0.23,0,1
9,11,72.37,,,68.43,77.6,75.25,1,0.1,0,1,-0.04,0,0.23,0,1
9,11,72.38,,,68.38,77.59,75.26,1,0.1,0,1,-0.04,0,0.22,0,1
9,11,72.39,,,68.32,77.59,75.26,1,0.1,0,1,-0.04,0,0.22,0,1
9,11,72.42,,,68.26,77.35,75.27,1,0.1,0.24,0.83,0.18,0,0.08,1,1
9,11,72.41,,,68.15,76.54,75.27,1,0.1,0.41,0.7,0.34,0,0,1,1
9,11,72.36,,,67.85,76.38,75.26,1,0.1,0.43,0.67,0.37,0,0,1,1
9,11,72.29,,,67.62,76.25,75.25,1,0.1,0.47,0.62,0.4,0,0,1,1
9,11,72.22,,,67.43,76.23,75.25,1,0.1,0.51,0.58,0.44,0,0,1,1
9,11,72.15,,,67.26,76.07,75.25,1,0.1,0.55,0.54,0.47,0,0,1,1
9,11,72.07,,,67.14,75.94,75.26,1,0.1,0.57,0.5,0.5,0,0,1,1
9,11,72.02,,,67,75.8,75.25,1,0.1,0.61,0.46,0.53,0,0,1,1
9,11,71.97,,,66.82,75.4,75.26,1,0.1,0.65,0.41,0.57,0,0,1,1
9,11,71.89,,,66.7,74.89,75.25,1,0.1,0.69,0.37,0.61,0,0,1,1
9,11,71.84,,,66.67,74.39,75.25,1,0.1,0.72,0.33,0.64,0,0,1,1
9,11,71.77,,,66.58,74.08,75.26,1,0.1,0.76,0.28,0.68,0,0,1,1
9,11,71.72,,,66.47,73.76,75.24,1,0.1,0.8,0.23,0.72,0,0,1,1
9,11,71.69,,,66.55,73.35,75.25,1,0.1,0.84,0.19,0.75,0,0,1,1
9,11,71.63,,,66.53,72.86,75.23,1,0.1,0.88,0.14,0.79,0,0,1,1
9,11,71.6,,,66.46,72.5,75.23,1,0.1,0.92,0.09,0.83,0,0,1,1
9,11,71.56,,,66.38,72.01,75.23,1,0.1,0.96,0.04,0.87,0,0,1,1
9,11,71.52,,,66.29,71.39,75.22,1,0.1,1,0,0.9,0,0,1,1
9,11,71.5,,,66.23,70.8,75.23,1,0.1,1,0,0.9,0,0,1,1
9,11,71.46,,,66.25,70.32,75.23,1,0.1,1,0,0.9,0,0,1,1
9,11,71.44,,,66.26,70.04,75.23,1,0.1,1,0,0.9,0,0,1,1
9,11,71.42,,,66.23,69.84,75.21,1,0.1,1,0,0.9,0,0,1,1
9,11,71.4,,,66.2,69.65,75.22,1,0.1,1,0,0.9,0,0,1,1
9,11,71.37,,,66.28,69.5,75.21,1,0.1,1,0,0.9,0,0,1,1
9,11,71.36,,,66.35,69.38,75.19,1,0.1,1,0,0.9,0,0,1,1
9,11,71.34,,,66.32,69.29,75.18,1,0.1,1,0,0.9,0,0,1,1
9,11,71.34,,,66.29,69.22,75.17,1,0.1,1,0,0.9,0,0,1,1
9,11,71.32,,,66.35,69.12,75.15,1,0.1,1,0,0.9,0,0,1,1
9,11,71.3,,,66.46,69.07,75.15,1,0.1,1,0,0.9,0,0,1,1
9,11,71.29,,,66.47,68.98,75.15,1,0.1,1,0,0.9,0,0,1,1
9,11,71.27,,,66.5,68.93,75.14,1,0.11,1,0,0.9,0,0,1,1
9,11,71.25,,,66.58,68.91,75.13,1,0.11,1,0,0.9,0,0,1,1
9,11,71.23,,,66.6,68.88,75.11,1,0.12,1,0,0.9,0,0,1,1
9,11,71.19,,,66.6,68.82,75.1,1,0.13,1,0,0.9,0,0,1,1
9,11,71.14,,,66.93,68.71,75.1,1,0.14,1,0,0.9,0,0,1,1
9,11,71.1,,,67.21,68.67,75.09,1,0.14,1,0,0.9,0,0,1,1
9,11,71.05,,,67.33,68.68,75.08,1,0.15,1,0,0.9,0,0,1,1
9,11,71.01,,,67.52,68.71,75.09,1,0.16,1,0,0.9,0,0,1,1
9,11,70.97,,,67.43,68.73,75.07,1,0.17,1,0,0.9,0,0,1,1
9,11,70.92,,,67.44,68.71,75.05,1,0.17,1,0,0.9,0,0,1,1
9,11,70.89,,,67.43,68.66,75.02,1,0.18,1,0,0.9,0,0,1,1
9,11,70.84,,,67.35,68.59,74.98,1,0.18,1,0,0.9,0,0,1,1
9,11,70.8,,,67.48,68.59,74.95,1,0.19,1,0,0.9,0,0,1,1
9,11,70.76,,,67.65,68.62,74.92,1,0.19,1,0,0.9,0,0,1,1
9,11,70.73,,,67.6,68.62,74.88,1,0.2,1,0,0.9,0,0,1,1
9,11,70.7,,,67.38,68.59,74.84,1,0.2,1,0,0.9,0,0,1,1
9,11,70.67,,,67.5,68.55,74.8,1,0.21,1,0,0.9,0,0,1,1
9,11,70.65,,,67.73,68.56,74.77,1,0.21,1,0,0.9,0,0,1,1
9,11,70.61,,,67.62,68.54,74.73,1,0.22,1,0,0.9,0,0,1,1
9,11,70.58,,,67.35,68.46,74.68,1,0.23,1,0,0.9,0,0,1,1
9,11,70.55,,,67.32,68.37,74.64,1,0.23,1,0,0.9,0,0,1,1
9,11,70.54,,,67.39,68.33,74.59,1,0.23,1,0,0.9,0,0,1,1
9,11,70.51,,,67.51,68.38,74.54,1,0.23,1,0,0.9,0,0,1,1
9,11,70.5,,,67.67,68.39,74.5,1,0.24,1,0,0.9,0,0,1,1
9,11,70.47,,,67.68,68.43,74.47,1,0.24,1,0,0.9,0,0,1,1
9,11,70.46,,,67.87,68.44,74.42,1,0.24,1,0,0.9,0,0,1,1
9,11,70.44,,,67.87,68.48,74.38,1,0.24,1,0,0.9,0,0,1,1
9,11,70.42,,,68.11,68.56,74.33,1,0.25,1,0,0.9,0,0,1,1
9,11,70.41,,,67.98,68.57,74.3,1,0.24,1,0,0.9,0,0,1,1
9,11,70.4,,,68.45,68.68,74.26,1,0.24,1,0,0.9,0,0,1,1
9,11,70.38,,,68.27,68.73,74.23,1,0.25,1,0,0.9,0,0,1,1
9,11,70.38,,,68.08,68.7,74.19,1,0.25,1,0,0.9,0,0,1,1
9,11,70.38,,,68.16,68.68,74.16,1,0.26,1,0,0.9,0,0,1,1
9,11,70.35,,,68.39,68.71,74.13,1,0.25,1,0,0.9,0,0,1,1
9,11,70.35,,,68.57,68.8,74.09,1,0.25,1,0,0.9,0,0,1,1
9,11,70.34,,,68.73,68.9,74.07,1,0.25,1,0,0.9,0,0,1,1
9,11,70.33,,,68.76,68.96,74.03,1,0.25,1,0,0.9,0,0,1,1
9,11,70.33,,,68.83,69,74,1,0.26,1,0,0.9,0,0,1,1
9,11,70.33,,,68.81,69.03,73.97,1,0.26,1,0,0.9,0,0,1,1
9,11,70.33,,,68.9,69.1,73.95,1,0.26,1,0,0.9,0,0,1,1
9,11,70.33,,,68.93,69.15,73.93,1,0.26,1,0,0.9,0,0,1,1
9,11,70.33,,,69.03,69.22,73.91,1,0.26,1,0,0.9,0,0,1,1
9,11,70.32,,,69.27,69.3,73.88,1,0.26,1,0,0.9,0,0,1,1
9,11,70.32,,,69.23,69.35,73.86,1,0.26,1,0,0.9,0,0,1,1
9,11,70.33,,,69.37,69.38,73.84,1,0.27,1,0,0.9,0,0,1,1
9,11,70.33,,,69.14,69.35,73.82,1,0.27,1,0,0.9,0,0,1,1
9,11,70.34,,,69.17,69.34,73.8,1,0.28,1,0,0.9,0,0,1,1
9,11,70.35,,,69.11,69.36,73.79,1,0.28,1,0,0.9,0,0,1,1
9,11,70.35,,,69.34,69.4,73.78,1,0.28,1,0,0.9,0,0,1,1
9,11,70.36,,,69.32,69.43,73.75,1,0.28,1,0,0.9,0,0,1,1
9,11,70.36,,,69.4,69.46,73.74,1,0.28,1,0,0.9,0,0,1,1
9,11,70.36,,,69.46,69.5,73.73,1,0.28,1,0,0.9,0,0,1,1
9,11,70.37,,,69.52,69.53,73.72,1,0.29,1,0,0.9,0,0,1,1
9,11,70.38,,,69.52,69.56,73.7,1,0.29,1,0,0.9,0,0,1,1
9,11,70.38,,,69.56,69.59,73.7,1,0.29,1,0,0.9,0,0,1,1
9,11,70.39,,,69.61,69.61,73.68,1,0.29,1,0,0.9,0,0,1,1
9,11,70.4,,,69.64,69.63,73.67,1,0.29,1,0,0.9,0,0,1,1
9,11,70.4,,,69.75,69.67,73.66,1,0.29,1,0,0.9,0,0,1,1
9,11,70.41,,,69.74,69.7,73.65,1,0.3,1,0,0.9,0,0,1,1
9,11,70.42,,,69.77,69.72,73.65,1,0.3,1,0,0.9,0,0,1,1
9,11,70.44,,,69.75,69.76,73.64,1,0.3,1,0,0.9,0,0,1,1
9,11,70.45,,,69.88,69.79,73.63,1,0.3,1,0,0.9,0,0,1,1
9,11,70.45,,,69.9,69.85,73.62,1,0.3,1,0,0.9,0,0,1,1
9,11,70.47,,,70.07,69.93,73.62,1,0.3,1,0,0.9,0,0,1,1
9,11,70.48,,,70.15,69.98,73.63,1,0.31,1,0,0.9,0,0,1,1
9,11,70.49,,,70.31,70.08,73.62,1,0.31,1,0,0.9,0,0,1,1
9,11,70.5,,,70.4,70.19,73.62,1,0.31,1,0,0.9,0,0,1,1
9,11,70.52,,,70.58,70.29,73.62,1,0.31,1,0,0.9,0,0,1,1
9,11,70.54,,,70.58,70.38,73.63,1,0.31,1,0,0.9,0,0,1,1
9,11,70.56,,,70.78,70.53,73.63,1,0.3,1,0,0.9,0,0,1,1
9,11,70.57,,,70.95,70.63,73.63,1,0.3,1,0,0.9,0,0,1,1
9,11,70.6,,,70.82,70.6,73.65,1,0.31,1,0,0.9,0,0,1,1
9,11,70.62,,,70.6,70.51,73.64,1,0.32,1,0,0.9,0,0,1,1
9,11,70.64,,,70.25,70.42,73.65,1,0.32,1,0,0.9,0.01,0,1,1
9,11,70.67,,,70.32,70.39,73.65,1,0.32,1,0,0.9,0.03,0,1,1
9,11,70.68,,,70.45,70.42,73.66,1,0.32,1,0,0.9,0.05,0,1,1
9,11,70.71,,,70.43,70.43,73.67,1,0.32,1,0,0.9,0.07,0,1,1
9,11,70.72,,,70.43,70.38,73.67,1,0.33,1,0,0.9,0.09,0,1,1
9,11,70.74,,,70.33,70.38,73.68,1,0.33,1,0,0.9,0.11,0,1,1
9,11,70.76,,,70.18,70.35,73.7,1,0.33,1,0,0.9,0.13,0,1,1
9,11,70.78,,,70.52,70.54,73.73,1,0.3,1,0,0.9,0.15,0,1,1
9,11,70.8,,,71.13,70.75,73.75,1,0.3,1,0,0.9,0.18,0,1,1
9,11,70.81,,,71,70.77,73.77,1,0.32,1,0,0.9,0.2,0,1,1
9,11,70.85,,,70.5,70.65,73.79,1,0.33,1,0,0.9,0.22,0,1,1
9,11,70.87,,,70.25,70.48,73.81,1,0.34,1,0,0.9,0.25,0,1,1
9,11,70.89,,,70.07,70.32,73.83,1,0.35,1,0,0.9,0.28,0,1,1
9,11,70.92,,,69.92,70.19,73.84,1,0.35,1,0,0.9,0.3,0,1,1
9,11,70.94,,,69.93,70.19,73.86,1,0.34,1,0,0.9,0.33,0,1,1
9,11,70.95,,,70.16,70.3,73.89,1,0.33,1,0,0.9,0.36,0,1,1
9,11,70.96,,,70.44,70.27,73.91,1,0.36,1,0,0.9,0.38,0,1,1
9,11,70.99,,,69.49,70.02,73.92,1,0.37,1,0,0.9,0.41,0,1,1
9,11,71.01,,,69.58,70.02,73.94,1,0.35,1,0,0.9,0.44,0,1,1
9,11,71.02,,,70.34,70.23,73.97,1,0.34,1,0,0.9,0.48,0,1,1
9,11,71.03,,,70.32,70.36,74.09,1,0.33,1,0,0.9,0.5,0,1,1
9,11,71.03,,,70.56,70.5,74.3,1,0.33,1,0,0.9,0.53,0,1,1
9,11,71.05,,,70.63,70.59,74.54,1,0.33,1,0,0.9,0.57,0,1,1
9,11,71.06,,,70.66,70.68,74.79,1,0.33,1,0,0.9,0.62,0,1,1
9,11,71.07,,,70.74,70.73,75.01,1,0.34,1,0,0.9,0.67,0,1,1
9,11,71.09,,,70.73,70.76,75.21,1,0.34,1,0,0.9,0.71,0,1,1
9,11,71.12,,,70.84,70.88,75.42,1,0.33,1,0,0.9,0.77,0,1,1
9,11,71.14,,,71.08,71.01,75.61,1,0.32,1,0,0.9,0.82,0,1,1
9,11,71.15,,,71.45,71.22,75.8,1,0.32,1,0,0.9,0.88,0,1,1
9,11,71.17,,,71.73,71.37,75.95,1,0.32,1,0,0.9,0.93,0,1,1
9,11,71.19,,,71.64,71.36,76.08,1,0.35,1,0,0.9,0.96,0,1,1
9,11,71.22,,,71.4,71.49,76.2,1,0.33,1,0,0.9,0.98,0,1,1
9,11,71.25,,,72.19,71.66,76.31,1,0.35,1,0,0.9,1,0,1,1
9,11,71.3,,,71.55,71.53,76.42,1,0.37,1,0,0.9,1,0,1,1
9,11,71.34,,,71.45,71.6,76.53,1,0.36,1,0,0.9,1,0,1,1
9,11,71.39,,,71.92,71.62,76.61,1,0.39,1,0,0.9,1,0,1,1
9,11,71.43,,,71.63,71.66,76.67,1,0.39,1,0,0.9,1,0,1,1
9,11,71.48,,,71.72,71.7,76.71,1,0.4,1,0,0.9,1,0,1,1
9,11,71.54,,,71.89,71.74,76.74,1,0.4,1,0,0.9,1,0,1,1
9,11,71.57,,,72.21,71.91,76.73,1,0.41,1,0,0.9,1,0,1,1
9,11,71.63,,,72.18,71.99,76.72,1,0.41,1,0,0.9,1,0,1,1
9,11,71.68,,,72.2,72.14,76.72,1,0.41,1,0,0.9,1,0,1,1
9,11,71.74,,,72.72,72.3,76.73,1,0.42,1,0,0.9,1,0,1,1
9,11,71.79,,,72.67,72.3,76.7,1,0.44,1,0,0.9,1,0,1,1
9,11,71.84,,,72.33,72.15,76.66,1,0.45,1,0,0.9,1,0,1,1
9,11,71.91,,,71.69,71.98,76.62,1,0.46,1,0,0.9,1,0,1,1
9,11,71.97,,,72.35,72.13,76.58,1,0.46,1,0,0.9,1,0,1,1
9,11,72.03,,,72.52,72.41,76.55,1,0.46,1,0,0.9,1,0,1,1
9,11,72.1,,,73.07,72.59,76.51,1,0.47,1,0,0.9,1,0,1,1
9,11,72.16,,,72.93,72.67,76.45,1,0.48,1,0,0.9,1,0,1,1
9,11,72.22,,,72.81,72.59,76.41,1,0.49,1,0,0.9,1,0,1,1
9,11,72.3,,,72.87,72.67,76.39,1,0.5,1,0,0.9,1,0,1,1
9,11,72.35,,,73.02,72.61,76.36,1,0.5,1,0,0.9,1,0,1,1
9,11,72.41,,,72.66,72.58,76.33,1,0.5,1,0,0.9,1,0,1,1
9,11,72.45,,,72.67,72.48,76.31,1,0.5,1,0,0.9,1,0,1,1
9,11,72.51,,,72.6,72.49,76.3,1,0.5,1,0,0.9,1,0,1,1
9,11,72.55,,,72.47,72.29,76.29,1,0.5,1,0,0.9,1,0,1,1
9,11,72.58,,,72.18,72.26,76.27,1,0.5,1,0,0.9,1,0,1,1
9,11,72.61,,,72.26,72.13,76.27,1,0.5,1,0,0.9,1,0,1,1
9,11,72.63,,,71.76,71.87,76.27,1,0.5,1,0,0.9,1,0,1,1
9,11,72.66,,,71.54,71.77,76.26,1,0.5,1,0,0.9,1,0,1,1
9,11,72.68,,,71.67,71.7,76.28,1,0.5,1,0,0.9,1,0,1,1
9,11,72.72,,,71.85,72.03,76.27,1,0.5,1,0,0.9,1,0,1,1
9,11,72.75,,,72.69,72.37,76.28,1,0.5,1,0,0.9,1,0,1,1
9,11,72.79,,,72.91,72.5,76.31,1,0.5,1,0,0.9,1,0,1,1
9,11,72.83,,,72.7,72.55,76.32,1,0.5,1,0,0.9,1,0,1,1
9,11,72.86,,,73.06,72.72,76.34,1,0.5,1,0,0.9,1,0,1,1
9,11,72.89,,,73.09,72.73,76.38,1,0.5,1,0,0.9,1,0,1,1
9,11,72.92,,,73.17,72.9,76.4,1,0.5,1,0,0.9,1,0,1,1
9,11,72.96,,,73.28,72.84,76.44,1,0.5,1,0,0.9,1,0,1,1
9,11,72.99,,,73.05,72.77,76.46,1,0.5,1,0,0.9,1,0,1,1
9,11,73.02,,,72.87,72.79,76.5,1,0.5,1,0,0.9,1,0,1,1
9,11,73.06,,,73.26,72.93,76.55,1,0.5,1,0,0.9,1,0,1,1
9,11,73.1,,,73.35,73.02,76.6,1,0.5,1,0,0.9,1,0,1,1
9,11,73.14,,,73.6,73.53,76.63,1,0.5,0.44,0.61,0.4,1,0,1,1
9,11,73.19,,,73.99,75.41,76.69,1,0.5,0.1,1,0.1,1,0,1,1
9,11,73.26,,,73.97,77.62,76.89,1,0.5,0.1,1,0.1,1,0,1,1
9,11,73.34,,,73.99,78.59,77.1,1,0.5,0.1,1,0.1,1,0,1,1
9,11,73.43,,,74.08,78.82,77.22,1,0.5,0.1,1,0.1,1,0,1,1
9,11,73.51,,,73.93,78.93,77.27,1,0.5,0.1,1,0.1,1,0,1,1
9,11,73.58,,,74,79.07,77.37,1,0.5,0.1,1,0.1,1,0,1,1
9,11,73.66,,,74.04,79.14,77.43,1,0.5,0.1,1,0.1,1,0,1,1
9,11,73.74,,,74.26,79.21,77.42,1,0.5,0.1,1,0.1,1,0,1,1
9,11,73.82,,,74.22,79.21,77.39,1,0.5,0.1,1,0.1,1,0,1,1
9,11,73.88,,,73.66,79.21,77.44,1,0.5,0.1,1,0.1,1,0,1,1
9,11,73.97,,,73.5,79.21,77.49,1,0.5,0.1,1,0.1,1,0,1,1
9,11,74.03,,,73.6,79.28,77.56,1,0.5,0.1,1,0.1,1,0,1,1
9,11,74.12,,,73.8,79.34,77.63,1,0.5,0.1,1,0.1,1,0,1,1
9,11,74.19,,,73.83,79.37,77.65,1,0.5,0.1,1,0.1,1,0,1,1
9,11,74.27,,,74.06,79.47,77.72,1,0.5,0.1,1,0.1,1,0,1,1
9,11,74.37,,,74.14,79.52,77.78,1,0.5,0.1,1,0.1,1,0,1,1
9,11,74.44,,,73.96,79.58,77.84,1,0.5,0.1,1,0.1,1,0,1,1
9,11,74.5,,,73.6,79.58,77.87,1,0.5,0.1,1,0.1,1,0,1,1
9,11,74.58,,,74.02,79.61,77.89,1,0.5,0.1,1,0.1,1,0,1,1
9,11,74.67,,,74.14,79.69,77.96,1,0.5,0.1,1,0.1,1,0,1,1
9,11,74.74,,,74.46,79.76,78.02,1,0.5,0.1,1,0.1,1,0,1,1
9,11,74.82,,,74.59,79.84,78.08,1,0.5,0.1,1,0.1,1,0,1,1
9,11,74.89,,,74.88,79.91,78.12,1,0.5,0.1,1,0.1,1,0,1,1
9,11,74.96,,,74.6,79.95,78.18,1,0.5,0.1,1,0.1,1,0,1,1
9,11,75.04,,,74.59,79.98,78.2,1,0.5,0.1,1,0.1,1,0,1,1
9,11,75.1,,,75.18,80.07,78.26,1,0.5,0.1,1,0.1,1,0,1,1
9,11,75.18,,,74.95,80.11,78.32,1,0.5,0.1,1,0.1,1,0,1,1
9,11,75.22,,,74.9,80.17,78.42,1,0.5,0.1,1,0.1,1,0,1,1
9,11,75.24,,,75.05,80.23,78.46,1,0.5,0.1,1,0.1,1,0,1,1
9,11,75.26,,,75.07,80.27,78.52,1,0.5,0.1,1,0.1,1,0,1,1
9,11,75.29,,,75.23,80.29,78.52,1,0.5,0.1,1,0.1,1,0,1,1
9,11,75.26,,,74.81,80.3,78.55,1,0.5,0.1,1,0.1,1,0,1,1
9,11,74.94,,,74.88,80.32,78.58,1,0.5,0.1,1,0.1,1,0,1,1
9,11,74.23,,,74.73,80.28,78.55,1,0.5,0.1,1,0.1,1,0,1,1
9,11,73.25,,,75.02,80.2,78.41,1,0.5,0.1,1,0.1,1,0,1,1
9,11,72.12,,,74.47,80.03,78.18,1,0.5,0.1,1,0.1,1,0,1,1
9,11,70.96,,,74.76,79.89,77.94,1,0.5,0.1,1,0.1,1,0,1,1
9,11,69.78,,,74.72,79.62,77.56,1,0.5,0.1,1,0.1,1,0,1,1
9,11,68.66,,,74.21,79.34,77.17,1,0.5,0.1,1,0.1,1,0,1,1
9,11,67.54,,,74.39,79.04,76.71,1,0.5,0.1,1,0.1,1,0,1,1
9,11,66.48,,,74.09,78.7,76.24,1,0.5,0.1,1,0.1,1,0,1,1
9,11,65.5,,,74.76,78.44,75.82,1,0.5,0.1,1,0.1,1,0,1,1
9,11,64.6,,,74.57,78.16,75.39,1,0.5,0.1,1,0.1,1,0,1,1
9,11,63.75,,,74.47,77.83,74.89,1,0.5,0.1,1,0.1,1,0,1,1
9,11,62.94,,,74.78,77.52,74.45,1,0.5,0.1,1,0.1,1,0,1,1
9,11,62.17,,,74.53,77.25,74.05,1,0.5,0.1,1,0.1,1,0,1,1
9,11,61.43,,,75.04,76.98,73.63,1,0.5,0.1,1,0.1,1,0,1,1
9,11,60.73,,,74.91,76.66,73.17,1,0.5,0.1,1,0.1,1,0,1,1
9,11,60.1,,,75.02,76.37,72.73,1,0.5,0.1,1,0.1,1,0,1,1
